54	74	0.01068651
19	61	0.010701
57	62	0.01070147
17	47	0.01070272
29	59	0.01072454
38	81	0.01073026
67	76	0.01073145
42	46	0.0107336
59	60	0.01073452
57	63	0.01074081
24	52	0.01074528
41	60	0.01075199
48	84	0.01075989
57	58	0.01076757
56	67	0.01076921
6	54	0.01077461
42	65	0.01078957
67	79	0.0107918
36	60	0.01080372
18	80	0.01081275
29	74	0.01081943
58	82	0.0108242
19	84	0.01083445
29	71	0.01084184
9	33	0.01085138
59	63	0.01086068
53	82	0.01086944
44	77	0.01088213
42	43	0.01088285
9	12	0.01088312
39	67	0.01088476
22	32	0.01090058
44	78	0.01091337
74	80	0.0109138
47	55	0.01093214
39	79	0.01093632
5	18	0.01093708
31	68	0.01094257
36	38	0.01094351
11	67	0.01094818
23	46	0.01094818
18	33	0.01095692
51	68	0.0109893
74	76	0.0109899
40	51	0.01099777
54	75	0.01100298
38	77	0.01101112
64	75	0.01101994
51	65	0.01102376
20	50	0.01102507
20	72	0.01103128
23	63	0.01103663
10	52	0.01103925
9	20	0.01104927
26	81	0.01104986
19	64	0.0110552
62	73	0.01105889
40	67	0.0110619
41	56	0.01106739
45	76	0.01106953
42	53	0.01107269
74	75	0.01107358
23	64	0.01107424
44	68	0.01107907
14	38	0.0110799
59	79	0.01108098
39	52	0.0110864
67	84	0.01109671
60	81	0.01110243
54	76	0.01110845
4	27	0.01112246
30	83	0.01114022
18	32	0.01114289
55	68	0.0111643
39	64	0.01116824
67	80	0.01117018
5	43	0.01118066
56	65	0.0111818
9	37	0.01118612
9	31	0.01119023
19	60	0.01119476
2	69	0.01121258
63	76	0.01122987
38	84	0.01123738
33	44	0.01124191
32	40	0.01124453
45	56	0.01124596
65	83	0.01125073
25	30	0.01126484
58	59	0.01127088
32	64	0.01127743
51	76	0.01128435
45	82	0.01129388
16	67	0.01130026
23	51	0.01130372
9	19	0.01131725
9	29	0.0113213
31	56	0.01132392
23	80	0.01133632
25	47	0.01133936
23	33	0.01134637
68	73	0.01134741
65	82	0.0113492
11	64	0.01135349
21	64	0.01135474
51	66	0.01136279
69	80	0.0113651
26	40	0.01137352
64	76	0.01137459
52	58	0.01137596
19	24	0.01138046
45	71	0.01138949
65	67	0.01139307
16	52	0.01142907
29	35	0.01143133
24	51	0.0114398
42	81	0.01144743
35	48	0.01144999
36	39	0.01145225
20	52	0.01145398
62	72	0.01145449
37	62	0.01146209
66	81	0.01147735
32	66	0.01148784
38	74	0.01149249
38	73	0.01149296
31	79	0.01149392
9	61	0.01149892
29	37	0.01150912
25	49	0.01151514
39	40	0.01152038
15	69	0.01152944
54	60	0.01153063
38	43	0.01154232
65	73	0.01154565
1	83	0.01154816
29	55	0.01154947
23	78	0.01154995
57	72	0.01156333
46	51	0.0115714
72	74	0.01157178
47	81	0.01157991
9	26	0.01158189
73	78	0.01158261
21	41	0.01158314
67	71	0.01158836
24	50	0.01158976
49	50	0.01159155
70	76	0.01159825
18	66	0.01159924
31	72	0.01161503
17	48	0.01161658
67	70	0.01163341
47	80	0.01163476
54	61	0.01163995
4	54	0.01164692
35	67	0.01165247
71	76	0.01165759
34	82	0.01165866
66	70	0.01166105
22	27	0.01166698
33	46	0.01167658
69	79	0.01168381
70	77	0.01168498
18	31	0.01168611
9	24	0.01168847
22	81	0.01172021
15	38	0.01173068
19	59	0.01173079
48	73	0.01174114
61	65	0.01175308
39	80	0.01175475
4	68	0.01175499
40	57	0.01175999
30	75	0.01176309
24	35	0.01176703
21	30	0.01176768
58	60	0.0117793
53	76	0.0117836
4	75	0.01178526
15	20	0.0117989
52	61	0.01180329
18	38	0.01180407
31	76	0.01181435
67	69	0.01181995
40	77	0.01182091
50	78	0.01182541
37	39	0.01183773
43	50	0.01184064
40	63	0.01184368
33	42	0.01185321
27	76	0.01185733
54	59	0.01187229
19	27	0.01187562
68	69	0.01188355
65	81	0.01188445
30	46	0.01188689
18	70	0.01188902
55	78	0.0118941
43	66	0.01189947
14	59	0.01190009
45	77	0.01190644
71	80	0.01191502
67	68	0.01192173
47	72	0.01192198
18	43	0.01193025
13	74	0.01193523
32	63	0.01193738
43	49	0.01194089
4	76	0.01194214
27	48	0.01194262
16	46	0.01194269
58	68	0.01194286
45	52	0.01195609
2	16	0.01195882
60	78	0.01196289
33	78	0.01196622
2	64	0.01197266
30	65	0.01197409
54	72	0.01197415
19	44	0.01197588
75	84	0.01198017
9	30	0.01198142
47	70	0.01198339
33	76	0.0119915
25	28	0.01199501
22	31	0.01199749
4	31	0.01199996
51	83	0.01201057
51	74	0.01201105
22	33	0.0120117
26	80	0.01201546
58	74	0.01201891
69	70	0.01202139
31	41	0.01202333
27	77	0.0120269
9	34	0.01202821
4	34	0.01202869
39	77	0.01203143
9	55	0.01203537
53	74	0.01204544
17	35	0.01205274
24	26	0.0120783
47	77	0.01208165
48	63	0.01208734
40	59	0.01208829
30	38	0.01210594
27	49	0.01210641
22	40	0.01211197
18	72	0.01211558
21	43	0.01211571
64	65	0.0121366
31	80	0.0121479
62	68	0.01215076
51	67	0.01216122
9	70	0.01217699
52	80	0.01218128
33	39	0.01218766
38	66	0.01219224
39	41	0.01220142
23	34	0.0122064
49	64	0.01220721
55	76	0.01221114
34	44	0.01221299
39	44	0.01221966
33	35	0.01223516
2	68	0.01223564
22	34	0.01223757
18	59	0.0122385
63	66	0.01223912
44	79	0.01223945
47	69	0.01224887
52	57	0.01226037
38	79	0.01227569
26	32	0.01227626
55	70	0.01228457
26	38	0.01229232
48	65	0.01229396
32	33	0.01230311
51	79	0.01231369
53	81	0.01231882
37	82	0.0123219
4	69	0.01233284
13	32	0.01235723
74	77	0.01237523
18	75	0.01239582
14	44	0.012397
30	37	0.01239848
8	19	0.01240074
7	79	0.01240186
59	62	0.01240974
11	45	0.01241493
29	64	0.01241946
61	81	0.01242363
54	65	0.01242774
43	51	0.01243078
57	74	0.01243186
53	80	0.01243296
45	58	0.0124427
67	83	0.01244282
33	37	0.01244497
44	75	0.01245257
54	66	0.01245451
16	77	0.01245462
37	79	0.01245617
12	22	0.01245808
9	13	0.01247286
45	79	0.0124818
28	67	0.01248276
68	70	0.01248535
36	41	0.01248672
39	59	0.01248955
21	32	0.01249362
13	33	0.01249814
51	82	0.0125029
57	79	0.01251241
38	69	0.01251888
4	66	0.01251894
1	82	0.01252061
49	84	0.01252704
13	70	0.01253861
23	29	0.01253965
29	38	0.01253998
21	61	0.01254034
9	14	0.012542
1	80	0.0125463
13	78	0.01254987
9	56	0.01255416
54	58	0.0125575
51	75	0.01255917
27	50	0.01256156
57	84	0.0125637
36	61	0.01256986
15	74	0.0125705
21	35	0.01257304
8	36	0.01257433
36	62	0.01258915
27	81	0.01259741
41	79	0.01260232
1	68	0.01261961
22	50	0.01263117
9	69	0.01263499
26	58	0.01264607
43	71	0.01264643
72	79	0.01266264
5	44	0.01266568
75	76	0.01267468
5	81	0.01268601
9	73	0.01268816
21	34	0.01269204
44	81	0.01269322
9	22	0.01269769
36	71	0.01269862
13	27	0.0127028
45	51	0.01270628
30	58	0.01270836
53	79	0.01271054
42	84	0.0127151
32	62	0.01272106
12	63	0.01272201
37	63	0.01273596
59	61	0.01273745
35	77	0.01273831
51	70	0.01274395
9	32	0.01274418
43	73	0.01274445
24	32	0.01275354
19	52	0.01275599
22	30	0.01275892
46	66	0.01277017
62	67	0.01278948
23	32	0.01279389
65	69	0.01279759
3	8	0.01279819
49	54	0.01280061
18	73	0.0128033
38	45	0.01281118
58	61	0.01281195
5	48	0.01282483
30	56	0.0128262
77	78	0.01282855
17	37	0.01284086
6	84	0.01285362
22	36	0.01286417
26	78	0.01288127
9	53	0.01289472
53	58	0.01289668
57	77	0.01290398
68	84	0.01290497
25	62	0.01290571
4	7	0.01290798
10	39	0.01291704
22	26	0.01291753
21	63	0.01293359
64	72	0.01293587
31	77	0.01295054
65	79	0.01295578
18	83	0.01297522
12	21	0.01299548
47	51	0.01300251
55	73	0.0130136
51	61	0.01301425
47	79	0.01301949
38	83	0.01302743
41	84	0.01303726
5	67	0.01304197
15	44	0.01304841
30	39	0.01305437
46	59	0.01305741
32	80	0.01306152
28	58	0.01306724
15	39	0.01307025
38	67	0.0130999
34	36	0.01310491
22	54	0.01310682
9	62	0.01311159
8	69	0.01311278
21	71	0.01311814
21	33	0.01312181
7	44	0.01312279
23	43	0.01312959
72	73	0.01313033
45	57	0.01313424
72	83	0.01313674
28	64	0.0131402
47	73	0.01314562
10	58	0.01316762
41	51	0.01316833
39	71	0.01317226
9	10	0.01317346
23	54	0.01318645
63	84	0.0131891
30	59	0.01319032
9	68	0.0131905
39	76	0.01320177
20	82	0.01320415
26	59	0.01320689
73	76	0.01321351
21	38	0.01321423
23	74	0.0132209
9	67	0.01322382
48	62	0.01322436
49	56	0.01322761
26	69	0.01325047
20	39	0.01325935
9	48	0.013269
12	64	0.01327812
2	72	0.01328086
54	67	0.01328539
50	80	0.01328802
67	77	0.01329264
40	52	0.01329755
9	52	0.0133031
47	67	0.01331177
18	82	0.01331348
20	47	0.01332011
34	75	0.01332797
70	80	0.01334524
37	50	0.01336202
43	59	0.01336312
32	34	0.01337242
17	49	0.01338067
29	48	0.01338386
37	43	0.0133875
15	68	0.01339292
34	69	0.01339542
63	75	0.0134074
8	73	0.01341342
24	34	0.01342207
26	39	0.01343339
4	32	0.01343798
17	39	0.01343804
52	83	0.01344323
1	69	0.01344829
29	52	0.01344919
3	9	0.01346421
50	60	0.01346659
71	84	0.01347252
60	61	0.01349002
23	47	0.01349329
18	42	0.01349523
25	53	0.01349711
61	71	0.01349878
35	84	0.01350373
73	77	0.01350545
1	74	0.01350879
69	84	0.01351094
39	63	0.01351285
31	53	0.01351785
4	78	0.0135343
9	50	0.01353716
43	52	0.01355564
31	33	0.01358699
18	84	0.01358702
2	48	0.01359415
14	58	0.01359421
74	84	0.01359546
6	31	0.01360368
6	24	0.01360511
14	22	0.01363873
68	83	0.01364171
22	63	0.01364189
30	68	0.01364326
47	66	0.01364795
35	36	0.01366052
47	78	0.01367384
58	83	0.01367664
28	54	0.01368218
34	55	0.01369035
2	65	0.01369392
28	70	0.01370906
12	56	0.01371389
33	77	0.01371574
53	83	0.01372909
43	61	0.01373934
7	70	0.0137434
47	52	0.01377272
47	58	0.0137732
67	82	0.01379764
10	79	0.01380348
8	20	0.01381418
3	65	0.01381444
8	35	0.01382494
17	36	0.01382878
5	22	0.01383012
63	80	0.01383775
28	52	0.01383876
41	73	0.01383876
11	32	0.01384891
48	61	0.01385283
24	53	0.01385533
45	55	0.01385805
41	62	0.01386028
54	73	0.01387792
54	78	0.01389175
40	56	0.01389575
1	75	0.01390653
58	81	0.01391053
30	79	0.01391547
17	59	0.01391791
32	37	0.01392471
36	64	0.01393106
21	84	0.0139341
25	75	0.0139395
71	83	0.01394569
55	74	0.01394939
17	83	0.01395171
23	57	0.01396775
29	34	0.01397311
12	49	0.0139766
64	82	0.01399326
43	60	0.01399338
52	81	0.01399827
40	79	0.01401019
20	56	0.01401431
26	37	0.01401603
33	47	0.01401674
48	54	0.01403057
71	82	0.01403552
20	70	0.01403713
37	49	0.01403778
52	75	0.01404643
7	58	0.01404804
51	60	0.0140562
4	51	0.01406312
21	37	0.01407277
49	53	0.01408164
30	64	0.0140829
36	63	0.01408362
11	58	0.01408433
53	84	0.01408976
3	79	0.01408982
11	42	0.01409965
30	47	0.01410007
6	60	0.01410961
31	84	0.01412177
24	29	0.01412308
67	72	0.01413668
1	44	0.01414156
39	58	0.01414358
29	53	0.01414394
20	46	0.01415222
3	46	0.01417028
72	82	0.01419425
1	81	0.01420533
30	51	0.01421111
7	16	0.01421314
17	81	0.0142194
17	38	0.01421958
20	80	0.0142374
5	19	0.01423746
11	46	0.01423931
51	81	0.01424622
33	70	0.01426076
2	70	0.01426696
4	67	0.01426759
22	49	0.01426908
2	83	0.01427289
40	45	0.01427555
76	84	0.01428471
23	70	0.01430511
42	45	0.01431131
68	82	0.01432633
8	30	0.01432865
17	19	0.01432874
48	75	0.01433205
28	51	0.0143404
18	28	0.0143435
15	50	0.01434573
41	69	0.01435303
24	42	0.01437187
44	80	0.0143751
21	47	0.01437588
47	59	0.01438975
57	76	0.01439952
11	56	0.01442813
7	38	0.01443624
12	28	0.01443865
30	61	0.01444625
21	73	0.01446107
60	77	0.01446211
13	42	0.01446609
11	12	0.0144791
41	55	0.01448369
31	67	0.01448732
51	69	0.01448977
1	42	0.01449179
52	59	0.01449665
64	71	0.01452076
74	82	0.01452678
28	48	0.01452708
13	77	0.01454401
26	72	0.01454624
28	66	0.01456332
11	25	0.01456359
12	70	0.01456414
13	48	0.01456928
31	54	0.01457119
5	55	0.01460298
50	51	0.01462094
45	69	0.01463508
9	58	0.01463705
53	56	0.01464605
30	60	0.0146507
19	83	0.01467204
23	81	0.01467442
33	51	0.01468044
5	47	0.01468086
36	42	0.01468953
40	41	0.01469397
22	53	0.01469469
1	72	0.01469588
8	74	0.0147171
17	68	0.01471944
19	34	0.01472973
4	74	0.01473486
13	76	0.01473712
49	83	0.01473747
56	84	0.0147449
35	45	0.01474654
50	79	0.01475539
22	57	0.01475793
4	46	0.01476979
7	45	0.01477485
14	16	0.01479223
52	60	0.01480719
19	50	0.01481813
25	76	0.01482498
28	55	0.01482629
23	66	0.01482749
52	68	0.01484811
57	75	0.01485776
4	22	0.0148645
59	66	0.01486876
32	35	0.01488304
17	53	0.01488888
37	59	0.01490256
54	57	0.01492148
20	36	0.01492524
2	66	0.01492965
19	48	0.01493242
28	69	0.01493334
16	50	0.01495313
21	55	0.01496172
40	48	0.01497101
48	49	0.01498889
21	70	0.01499116
23	69	0.01499342
2	49	0.01499772
48	76	0.01499795
53	60	0.01500248
29	30	0.01500356
57	73	0.01501202
18	64	0.01502011
68	76	0.01502148
32	81	0.01502192
4	40	0.01502874
32	56	0.01502955
44	84	0.01503591
17	69	0.01503913
19	35	0.01505708
11	23	0.01505875
49	76	0.01507591
53	55	0.01508784
49	72	0.01508945
78	80	0.01510667
9	65	0.01511025
29	65	0.01511097
13	20	0.01511257
72	76	0.01511395
30	72	0.01511538
33	54	0.01511859
72	81	0.01512648
15	30	0.01512765
30	77	0.0151298
34	76	0.0151319
5	75	0.01513242
2	82	0.01513952
17	72	0.015152
26	42	0.01515322
33	45	0.01515439
8	66	0.01516103
35	50	0.01516246
41	80	0.01516246
26	31	0.01516461
38	64	0.01516675
30	57	0.01519417
36	70	0.01519542
26	57	0.01519811
2	5	0.01520536
55	72	0.01520538
1	78	0.01520745
35	70	0.01521641
55	75	0.0152204
